YEAR,COUNTRY OF PRODUCTION,STATE,MUNICIPALITY,PORT,EXPORTER GROUP,IMPORTER,COUNTRY OF IMPORT,ECONOMIC BLOC,TYPE,SOY_EQUIVALENT_TONNES,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HECTARES
2017,BRAZIL,RIO GRANDE DO SUL,LAGOAO,RIO GRANDE,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,13210.80104,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,BOCCHI,NIDERA BV,BELGIUM,EUROPEAN UNION,Soy bean equivalents,9083.574981,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,BOCCHI,NIDERA SPA,SLOVENIA,EUROPEAN UNION,Soy bean equivalents,28136.73335,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,38933.89974,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,BUNGE INTERNATIONAL COMMERCE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2262.967689,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,CEFETRA BV,SLOVENIA,EUROPEAN UNION,Soy bean equivalents,10881.97249,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,CHS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2514.408543,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,COFCO BRAZIL OVERSEAS LTD,SLOVENIA,EUROPEAN UNION,Soy bean equivalents,5184.710415,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,ENGELHART,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3520.17196,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,LAURINE S.A,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,33441.63362,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,LAURINE S.A,SLOVENIA,EUROPEAN UNION,Soy bean equivalents,5184.710415,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,MULTIGRAIN,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,11063.39759,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,NIDERA BV,BELGIUM,EUROPEAN UNION,Soy bean equivalents,17934.01443,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,NIDERA B.V.,BELGIUM,EUROPEAN UNION,Soy bean equivalents,2528.751773,
2017,BRAZIL,RIO GRANDE DO SUL,LAGOA VERMELHA,RIO GRANDE,OLEOPLAN,NIDERA SPA,SLOVENIA,EUROPEAN UNION,Soy bean equivalents,13329.15529,
2017,BRAZIL,RIO GRANDE DO SUL,LAJEADO,PARANAGUA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2.12837448,
2017,BRAZIL,RIO GRANDE DO SUL,LAJEADO,RIO GRANDE,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,794.144953,
2017,BRAZIL,RIO GRANDE DO SUL,LAJEADO,RIO GRANDE,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1063.726837,
2017,BRAZIL,RIO GRANDE DO SUL,LAJEADO DO BUGRE,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,0.068458882,
2017,BRAZIL,RIO GRANDE DO SUL,LAJEADO DO BUGRE,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,9586.394713,
2017,BRAZIL,RIO GRANDE DO SUL,LAJEADO DO BUGRE,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,ITALY,EUROPEAN UNION,Soy bean equivalents,13.53661996,
2017,BRAZIL,RIO GRANDE DO SUL,LIBERATO SALZANO,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,0.117663704,
2017,BRAZIL,RIO GRANDE DO SUL,LIBERATO SALZANO,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,16476.61591,
2017,BRAZIL,RIO GRANDE DO SUL,LIBERATO SALZANO,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,ITALY,EUROPEAN UNION,Soy bean equivalents,23.26606555,
2017,BRAZIL,RIO GRANDE DO SUL,MACHADINHO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,2.00E-09,
2017,BRAZIL,RIO GRANDE DO SUL,MACHADINHO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,47033.99852,
2017,BRAZIL,RIO GRANDE DO SUL,MARAU,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,152100.0002,
2017,BRAZIL,RIO GRANDE DO SUL,MARCELINO RAMOS,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,9899.999868,
2017,BRAZIL,RIO GRANDE DO SUL,MARIANO MORO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,2639.999965,
2017,BRAZIL,RIO GRANDE DO SUL,MARQUES DE SOUZA,PARANAGUA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1.201501723,
2017,BRAZIL,RIO GRANDE DO SUL,MARQUES DE SOUZA,RIO GRANDE,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,448.3076347,
2017,BRAZIL,RIO GRANDE DO SUL,MARQUES DE SOUZA,RIO GRANDE,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,600.4909562,
2017,BRAZIL,RIO GRANDE DO SUL,MATO CASTELHANO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1.90E-08,
2017,BRAZIL,RIO GRANDE DO SUL,MATO CASTELHANO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,4372.079766,
2017,BRAZIL,RIO GRANDE DO SUL,MATO CASTELHANO,RIO GRANDE,MITSUI & CO.,MULTIGRAIN,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,31627.90353,
2017,BRAZIL,RIO GRANDE DO SUL,MATO LEITAO,RIO GRANDE,ENGELHART,BTG PACTUAL COMMODITIES SWITZERLAND S.A.,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,909.3226656,
2017,BRAZIL,RIO GRANDE DO SUL,MATO LEITAO,RIO GRANDE,ENGELHART,ECTP PACTUAL COMMODITIES (SWITZERLAND) SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,55.29993904,
2017,BRAZIL,RIO GRANDE DO SUL,MATO LEITAO,RIO GRANDE,ENGELHART,ENGELHART ECTP (SWITZERLAND) SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,154.00858,
2017,BRAZIL,RIO GRANDE DO SUL,MATO LEITAO,RIO GRANDE,ENGELHART,ENGELHART,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,463.5865188,
2017,BRAZIL,RIO GRANDE DO SUL,MATO LEITAO,RIO GRANDE,ENGELHART,ENGELHART PACTUAL COMMODITIES (SWITZERLAND) SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,37.78314435,
2017,BRAZIL,RIO GRANDE DO SUL,MATO QUEIMADO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,4.00E-09,
2017,BRAZIL,RIO GRANDE DO SUL,MATO QUEIMADO,RIO GRANDE,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,21862.63209,
2017,BRAZIL,RIO GRANDE DO SUL,MATO QUEIMADO,RIO GRANDE,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,TAIWAN,TAIWAN,Soy bean equivalents,115.364704,
2017,BRAZIL,RIO GRANDE DO SUL,MAXIMILIANO DE ALMEIDA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,20399.99973,
2017,BRAZIL,RIO GRANDE DO SUL,MIRAGUAI,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,0.100121115,
2017,BRAZIL,RIO GRANDE DO SUL,MIRAGUAI,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,14020.10227,
2017,BRAZIL,RIO GRANDE DO SUL,MIRAGUAI,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,ITALY,EUROPEAN UNION,Soy bean equivalents,19.79730669,
2017,BRAZIL,RIO GRANDE DO SUL,MONTAURI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,9530.00883,
2017,BRAZIL,RIO GRANDE DO SUL,MONTAURI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,549.9940007,
2017,BRAZIL,RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,IMBITUBA,AFG BRASIL,AMAGGI,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,569.0641576,
2017,BRAZIL,RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,IMBITUBA,AFG BRASIL,GLENCORE AGRICULTURE,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2472.620513,
2017,BRAZIL,RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,IMBITUBA,AFG BRASIL,INTERGRAIN SA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,1483.829685,
2017,BRAZIL,RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,IMBITUBA,AFG BRASIL,LANSING BRASIL COMERCIAL & EXPORTADORA DE PRODUTOS AGRICOLAS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,4077.348155,
2017,BRAZIL,RIO GRANDE DO SUL,MONTE ALEGRE DOS CAMPOS,PARANAGUA,AFG BRASIL,INTERGRAIN SA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,1297.137489,
2017,BRAZIL,RIO GRANDE DO SUL,MORMACO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,31680.00247,
2017,BRAZIL,RIO GRANDE DO SUL,MUCUM,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1645.999948,
2017,BRAZIL,RIO GRANDE DO SUL,MUITOS CAPOES,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,170059.9946,
2017,BRAZIL,RIO GRANDE DO SUL,MULITERNO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,9599.999936,
2017,BRAZIL,RIO GRANDE DO SUL,NAO-ME-TOQUE,PARANAGUA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,105.2572723,6.86E-06
2017,BRAZIL,RIO GRANDE DO SUL,NAO-ME-TOQUE,RIO GRANDE,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,39273.8836,0.002561340235
2017,BRAZIL,RIO GRANDE DO SUL,NAO-ME-TOQUE,RIO GRANDE,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,52605.86724,0.003430817429
2017,BRAZIL,RIO GRANDE DO SUL,NAO-ME-TOQUE,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,4.10E-08,2.67E-15
2017,BRAZIL,RIO GRANDE DO SUL,NAO-ME-TOQUE,PARANAGUA,COFCO,COFCO BRAZIL OVERSEAS LTD,PAKISTAN,PAKISTAN,Soy bean equivalents,6.252,4.08E-07
2017,BRAZIL,RIO GRANDE DO SUL,NAO-ME-TOQUE,PARANAGUA,NIDERA,CONCORDIA TRDG,IRAN,IRAN,Soy bean equivalents,8.704,5.68E-07
2017,BRAZIL,RIO GRANDE DO SUL,NICOLAU VERGUEIRO,RIO GRANDE,ENGELHART,BTG PACTUAL COMMODITIES SWITZERLAND S.A.,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,21924.77983,
2017,BRAZIL,RIO GRANDE DO SUL,NICOLAU VERGUEIRO,RIO GRANDE,ENGELHART,ECTP PACTUAL COMMODITIES (SWITZERLAND) SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1333.342975,
2017,BRAZIL,RIO GRANDE DO SUL,NICOLAU VERGUEIRO,RIO GRANDE,ENGELHART,ENGELHART ECTP (SWITZERLAND) SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3713.317984,
2017,BRAZIL,RIO GRANDE DO SUL,NICOLAU VERGUEIRO,RIO GRANDE,ENGELHART,ENGELHART,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,11177.58606,
2017,BRAZIL,RIO GRANDE DO SUL,NICOLAU VERGUEIRO,RIO GRANDE,ENGELHART,ENGELHART PACTUAL COMMODITIES (SWITZERLAND) SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,910.9935916,
2017,BRAZIL,RIO GRANDE DO SUL,NONOAI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,66240.00516,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ALVORADA,PARANAGUA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,21.86733135,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ALVORADA,RIO GRANDE,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,8159.198952,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ALVORADA,RIO GRANDE,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,10928.9354,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ARACA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1672.999989,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA BASSANO,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,7653.999949,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA BOA VISTA,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,0.110389948,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA BOA VISTA,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,15458.06148,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA BOA VISTA,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,ITALY,EUROPEAN UNION,Soy bean equivalents,21.82779968,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA BRESCIA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,71.99999773,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA CANDELARIA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,0.011193108,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1.00E-09,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,PARANAGUA,GAVILON,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,196.1218699,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,PARANAGUA,GAVILON,GAVILON,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,37.92986424,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,RIO GRANDE,GAVILON,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,11488.60126,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,94.67964218,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,PAKISTAN,PAKISTAN,Soy bean equivalents,8.339614588,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,TAIWAN,TAIWAN,Soy bean equivalents,5.772361064,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,48.55419192,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,3.00E-09,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,PARANAGUA,GAVILON,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,401.4885417,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,PARANAGUA,GAVILON,GAVILON,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,77.6476682,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,RIO GRANDE,GAVILON,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,23518.75274,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,193.8222978,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,PAKISTAN,PAKISTAN,Soy bean equivalents,17.07234232,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,TAIWAN,TAIWAN,Soy bean equivalents,11.81681996,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PALMA,SAO FRANCISCO DO SUL,MARUBENI,MARUBENI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,99.39713364,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA PRATA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,7479.99995,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1085.530381,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3436.596099,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,28.52179245,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,THAILAND,THAILAND,Soy bean equivalents,61.20799837,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,RIO GRANDE,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,42666.75598,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,RIO GRANDE,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,TAIWAN,TAIWAN,Soy bean equivalents,1888.544998,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,RIO GRANDE,LOUIS DREYFUS,LOUIS DREYFUS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1108.855672,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,RIO GRANDE,AGRONOVA COMERCIO DE INSUMOS AGRICOLAS EIRELI,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3000,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA RAMADA,RIO GRANDE,AGRONOVA COMERCIO DE INSUMOS AGRICOLAS EIRELI,ENGELHART CTP(SWITZWERLAND) S/A,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1000,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ROMA DO SUL,CHUI,SOLAE,ERESUR S.A,URUGUAY,URUGUAY,Soy bean equivalents,6.947374989,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ROMA DO SUL,RIO GRANDE,SOLAE,FRABELLE CORPORATION,PHILIPPINES,PHILIPPINES,Soy bean equivalents,11.3684318,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ROMA DO SUL,RIO GRANDE,SOLAE,SOLAE DE MEXICO SA DE CV,MEXICO,MEXICO,Soy bean equivalents,15.15790907,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ROMA DO SUL,RIO GRANDE,SOLAE,SOLAE DE MEXICO S A DE C V TX ID SME911010 I 84,MEXICO,MEXICO,Soy bean equivalents,7.578954533,
2017,BRAZIL,RIO GRANDE DO SUL,NOVA ROMA DO SUL,RIO GRANDE,SOLAE,SOLAE EUROPE SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,3.947372152,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO BARREIRO,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,0.115524364,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO BARREIRO,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,16177.04108,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO BARREIRO,RIO GRANDE,CARGILL,CARGILL AGRICOLA SA,ITALY,EUROPEAN UNION,Soy bean equivalents,22.84304618,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,3.00E-09,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,BANGLADESH,BANGLADESH,Soy bean equivalents,103.4317505,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,BELGIUM,EUROPEAN UNION,Soy bean equivalents,231.0725038,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,10845.04702,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,COTE D'IVOIRE,COTE D'IVOIRE,Soy bean equivalents,74.44754511,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,FRANCE,EUROPEAN UNION,Soy bean equivalents,498.8246472,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,INDIA,INDIA,Soy bean equivalents,99.12209421,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,ITALY,EUROPEAN UNION,Soy bean equivalents,334.9199465,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,175.1100225,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,PAKISTAN,PAKISTAN,Soy bean equivalents,259.1958725,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,SLOVENIA,EUROPEAN UNION,Soy bean equivalents,4801.780859,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,497.7652992,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO CABRAIS,RIO GRANDE,BIANCHINI,BIANTRADE LLP,SPAIN,EUROPEAN UNION,Soy bean equivalents,513.2800618,
2017,BRAZIL,RIO GRANDE DO SUL,NOVO HAMBURGO,PARANAGUA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,0.171643103,
